FALSE_DATA,ageAtBirth,ageAtQ,ethnicity,marital,rural,edu,occClass,income,imd,home,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,25,56,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,No,Climate,Climate,No,NA,No,10,9
FALSE_DATA,35,64,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for some of it",Not sure,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,25,56,White,Married,Urban,O level,III (non-manual),100 - 199,Quintile 2,Council/HA,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Climate,No,No,No,Other,Climate,Climate,No,Climate,No,No,No,No,No,No,No,5,4
FALSE_DATA,33,63,White,Married,Rural,Degree,I,200 - 299,Quin. 1/Least deprived,Council/HA,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,No,Climate,NA,No,No,Other,NA,NA
FALSE_DATA,27,57,White,Married,Urban,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Climate,No,Other,Climate,Climate,Other,Other,No,Other,Other,No,No,NA,Other,6,5
FALSE_DATA,34,64,White,Sep/Div/Widow,Urban,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,No,No,No,Climate,Climate,Climate,NA,Climate,No,Climate,No,NA,No,No,ClimateOther,NA,NA
FALSE_DATA,29,60,White,Married,Urban,O level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,No,Climate,Other,No,Climate,Climate,Climate,Climate,Climate,Climate,No,No,No,No,NA,No,8,6
FALSE_DATA,28,58,White,Never married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Not very concerned,"Yes, for some of it",Yes,No,Climate,Other,Climate,No,No,Climate,Other,Climate,Climate,ClimateOther,No,No,ClimateOther,No,No,No,Other,7,6
FALSE_DATA,35,65,White,Married,Urban,Vocational,III (non-manual),<100,Quintile 3,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Other,Other,No,No,No,No,Other,Other,Other,Climate,No,No,No,No,No,NA,Other,1,0
FALSE_DATA,35,66,White,Married,Urban,O level,II,100 - 199,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,Climate,Climate,No,No,No,11,9
FALSE_DATA,29,60,White,Married,Rural,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,10,8
FALSE_DATA,30,60,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,ClimateOther,Other,No,Other,Other,No,No,No,Other,7,7
FALSE_DATA,33,63,White,Married,Urban,A level,II,200 - 299,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,No,No,No,Climate,Climate,Climate,No,Other,No,Climate,Climate,No,NA,No,7,7
FALSE_DATA,31,62,White,Married,Rural,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,No,Climate,Other,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,Other,6,6
FALSE_DATA,31,61,White,Sep/Div/Widow,Urban,CSE/None,IV/V,200 - 299,Quin. 5/Most deprived,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Climate,ClimateOther,ClimateOther,ClimateOther,No,Other,Climate,Climate,Climate,Climate,No,No,No,No,No,NA,NA,NA,NA
FALSE_DATA,26,57,White,Married,Urban,O level,III (non-manual),>400,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,Other,Other,No,No,No,Other,Climate,No,No,No,No,Other,Other,No,No,NA,No,1,1
FALSE_DATA,27,57,White,Married,Urban,O level,IV/V,200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,NA,Climate,9,7
FALSE_DATA,28,57,White,Sep/Div/Widow,Urban,Degree,II,200 - 299,Quintile 3,Council/HA,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Climate,No,Other,No,Climate,No,No,NA,NA,NA
FALSE_DATA,29,60,White,Married,Urban,O level,III (non-manual),300 - 399,Quin. 5/Most deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for some of it",Yes,No,Climate,Climate,No,No,No,No,Climate,Climate,Other,No,No,No,No,No,No,NA,No,4,4
FALSE_DATA,29,59,White,Never married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,Other,Other,Other,No,No,No,Other,Other,Climate,Climate,Other,No,No,Other,No,No,No,No,2,2
FALSE_DATA,37,68,White,Married,Rural,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",No,No,Other,No,No,No,No,No,Climate,Climate,Climate,Other,No,No,NA,No,No,No,ClimateOther,NA,NA
FALSE_DATA,36,66,White,Married,Urban,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,ClimateOther,ClimateOther,Other,No,Climate,Climate,Climate,Climate,No,No,Other,Other,No,No,NA,Other,7,7
FALSE_DATA,28,58,White,Married,Urban,CSE/None,IV/V,200 - 299,Quintile 4,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Other,Climate,Other,Other,No,No,No,Climate,Climate,No,No,No,No,No,No,No,NA,Other,3,3
FALSE_DATA,33,63,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,NA,NA,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Other,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,No,No,No,NA,Climate,No,No,No,NA,NA
FALSE_DATA,39,68,White,Married,Rural,Degree,II,>400,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,No,Climate,Other,No,Climate,Climate,Climate,Climate,Other,Climate,Other,No,No,No,NA,ClimateOther,8,7
FALSE_DATA,32,62,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Rented,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,No,No,No,Other,No,NA,Other,Climate,No,Other,Climate,No,No,No,No,No,Other,NA,NA
FALSE_DATA,29,58,White,Married,Urban,Degree,II,>400,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,No,Other,No,No,Other,No,No,No,Other,No,No,No,No,No,No,0,0
FALSE_DATA,41,71,Other than White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Other,Other,No,No,NA,No,9,8
FALSE_DATA,31,61,White,Married,Urban,Vocational,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,No,No,No,Other,Other,Climate,Climate,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,29,59,White,Married,Urban,Degree,III (non-manual),>400,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,Other,No,No,No,NA,ClimateOther,10,9
FALSE_DATA,32,62,White,Married,Rural,Degree,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,No,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,Other,No,No,No,NA,Other,6,6
FALSE_DATA,27,58,White,Married,Rural,O level,III (non-manual),200 - 299,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for some of it",Yes,No,No,Climate,No,No,No,No,Climate,Climate,Climate,No,No,Other,No,No,No,NA,No,4,4
FALSE_DATA,31,60,White,Married,Urban,A level,II,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,No,No,No,No,No,Other,Other,Other,Other,No,No,Other,No,No,No,NA,No,0,0
FALSE_DATA,32,61,White,Married,Urban,O level,III (non-manual),300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,NA,No,No,Other,No,Climate,No,No,Climate,NA,NA
FALSE_DATA,24,55,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,Climate,No,No,NA,Other,10,8
FALSE_DATA,25,55,White,Married,Urban,O level,IV/V,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes maybe,Not very concerned,"Yes, for some of it",No,No,No,No,No,No,No,No,Climate,No,No,Other,No,No,No,No,No,No,No,1,1
FALSE_DATA,30,60,White,Married,Urban,Vocational,III (non-manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,Other,Climate,No,Other,Other,No,Climate,Climate,Climate,Other,No,No,No,Climate,No,NA,No,No,5,5
FALSE_DATA,25,55,White,Married,Rural,Vocational,III (non-manual),200 - 299,Quin. 1/Least deprived,Rented,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,No,No,No,No,Climate,Climate,No,Other,No,No,No,No,No,NA,No,3,3
FALSE_DATA,18,48,White,Never married,Rural,Vocational,III (non-manual),100 - 199,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Other,No,NA,No,10,8
FALSE_DATA,27,57,White,Never married,Urban,Degree,I,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,No,No,NA,No,9,7
FALSE_DATA,25,54,White,Married,Urban,A level,III (non-manual),>400,Quin. 5/Most deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,No,Climate,Climate,No,No,No,Other,No,No,No,NA,Other,4,4
FALSE_DATA,22,52,White,Never married,Urban,O level,II,<100,Quintile 3,Council/HA,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Climate,No,Other,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,6,6
FALSE_DATA,25,55,White,Married,Urban,O level,II,200 - 299,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes maybe,Somewhat concerned,"Yes, for some of it",Not sure,NA,NA,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,Other,Other,No,No,NA,NA,NA,NA
FALSE_DATA,29,58,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Definitely not,NA,NA,NA,Other,Climate,Climate,Other,Other,No,Other,Other,Other,Other,Other,No,Other,No,No,No,Climate,Other,2,2
FALSE_DATA,33,64,White,Married,Urban,O level,IV/V,200 - 299,Quintile 3,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Climate,No,Other,Climate,Climate,No,NA,Other,10,9
FALSE_DATA,33,62,White,Married,Rural,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Other,Other,Other,Climate,Other,No,No,Other,Other,Climate,Other,No,No,Other,No,No,NA,ClimateOther,3,3
FALSE_DATA,31,61,White,Married,Urban,O level,II,200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,Other,8,7
FALSE_DATA,26,57,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 5/Most deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,No,Climate,Climate,No,No,No,No,No,No,No,NA,No,5,5
FALSE_DATA,30,60,White,Married,Urban,CSE/None,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,No,Other,Other,Other,No,No,Other,Other,Other,No,Other,No,No,Other,No,No,NA,No,0,0
FALSE_DATA,36,66,White,Married,Rural,O level,III (non-manual),200 - 299,Quintile 2,Other,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,ClimateOther,No,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,NA,NA,NA,NA
FALSE_DATA,28,59,White,Married,Urban,O level,III (manual),200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,No,No,No,No,Climate,No,No,No,No,No,No,No,No,No,No,2,2
FALSE_DATA,23,53,White,Never married,Urban,A level,III (non-manual),200 - 299,Quin. 1/Least deprived,Rented,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,No,No,Climate,No,Other,Other,Other,No,No,Other,No,No,No,NA,No,1,0
FALSE_DATA,25,54,White,Married,Urban,O level,III (non-manual),>400,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Other,Other,Other,Other,No,Other,Other,Climate,No,No,No,No,No,No,No,No,No,1,1
FALSE_DATA,31,61,White,Married,Urban,O level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Other,No,No,No,No,No,Climate,Climate,No,No,No,Other,Other,No,No,NA,Climate,3,3
FALSE_DATA,22,52,White,Married,Urban,O level,III (non-manual),100 - 199,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,No,Other,Other,No,No,Other,Other,Other,No,Other,No,No,No,No,No,NA,No,0,0
FALSE_DATA,26,56,White,Married,Urban,CSE/None,III (non-manual),100 - 199,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes maybe,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,No,Climate,No,Climate,No,No,No,NA,Other,9,6
FALSE_DATA,29,59,White,Married,Rural,Degree,I,200 - 299,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for some of it",Yes,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,ClimateOther,No,No,Climate,Climate,No,NA,Climate,14,11
FALSE_DATA,26,55,White,Married,Urban,O level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Climate,Climate,Climate,Climate,Climate,No,Other,Climate,Climate,Other,No,No,No,No,No,No,No,ClimateOther,8,7
FALSE_DATA,20,51,White,Married,Urban,O level,III (manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Other,No,No,No,Climate,No,No,NA,No,7,7
FALSE_DATA,26,56,White,Married,Urban,Degree,II,>400,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Climate,No,Other,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,ClimateOther,7,7
FALSE_DATA,33,63,White,Married,Rural,Degree,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Other,No,Climate,NA,No,Other,Other,Other,Other,No,No,Other,No,No,No,No,Other,NA,1
FALSE_DATA,36,66,White,Married,Urban,Degree,I,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes probably,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,NA,ClimateOther,10,8
FALSE_DATA,36,67,White,Married,Urban,O level,III (manual),100 - 199,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Climate,No,No,No,No,Climate,No,No,No,No,No,No,No,No,No,Other,3,3
FALSE_DATA,36,66,White,Married,Urban,A level,II,300 - 399,Quin. 5/Most deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,ClimateOther,ClimateOther,Other,Other,No,Other,ClimateOther,ClimateOther,Climate,No,No,Other,No,Climate,No,NA,ClimateOther,7,7
FALSE_DATA,30,60,White,Married,Rural,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,No,Other,No,Other,Climate,No,No,No,No,Other,No,No,No,NA,No,4,4
FALSE_DATA,29,59,White,Married,Urban,O level,IV/V,300 - 399,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,Not at all,Not sure,No,Climate,Climate,Climate,No,Climate,Other,Climate,Climate,Other,Other,No,No,No,No,No,NA,No,6,5
FALSE_DATA,29,59,White,Never married,Urban,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,No,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,Other,No,No,No,No,Other,7,7
FALSE_DATA,38,67,White,Married,Urban,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,No,Climate,No,No,No,Climate,Climate,No,No,No,Other,Other,No,No,NA,Other,4,4
FALSE_DATA,26,57,White,Married,Urban,O level,III (non-manual),>400,Quintile 2,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,No,Climate,10,8
FALSE_DATA,24,53,Other than White,Married,Urban,A level,III (non-manual),<100,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,Other,Other,No,NA,ClimateOther,11,9
FALSE_DATA,21,51,White,Never married,Urban,Vocational,III (non-manual),<100,Quin. 5/Most deprived,Rented,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Other,Other,Other,No,No,Climate,Climate,No,Climate,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,34,63,White,Married,Rural,O level,III (non-manual),>400,Quintile 2,Owned/Mortgaged,No,None,None,NA,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,No,Other,No,Other,Climate,Climate,No,No,No,No,No,No,No,NA,Other,4,4
FALSE_DATA,27,57,White,Married,Urban,O level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,No,No,NA,Climate,14,10
FALSE_DATA,35,65,White,Never married,Urban,Degree,II,100 - 199,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,No,No,Climate,13,11
FALSE_DATA,26,57,White,Married,Rural,Degree,II,200 - 299,Quintile 4,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,Climate,No,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,No,ClimateOther,6,6
FALSE_DATA,24,55,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,No,No,No,Other,Climate,Climate,No,No,No,Climate,No,No,No,NA,Other,4,3
FALSE_DATA,37,67,White,Married,Rural,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Other,No,Climate,Climate,No,No,No,ClimateOther,10,9
FALSE_DATA,35,65,White,Married,Rural,Degree,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,NA,Climate,10,9
FALSE_DATA,31,61,White,Married,Rural,O level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,No,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,Other,Other,No,No,NA,Other,6,6
FALSE_DATA,31,61,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,No,No,Climate,No,Other,Other,Other,Other,Climate,No,Climate,Other,No,No,NA,No,3,0
FALSE_DATA,28,58,White,Married,Urban,O level,III (non-manual),>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,Other,No,No,Other,Other,No,No,Climate,Climate,Other,No,No,No,No,No,No,No,No,2,2
FALSE_DATA,32,62,White,Married,Rural,Degree,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,No,No,No,No,No,Climate,Climate,Climate,No,No,Other,Other,No,No,No,No,4,4
FALSE_DATA,24,54,White,Never married,Urban,O level,IV/V,<100,Quin. 5/Most deprived,Council/HA,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,No,ClimateOther,ClimateOther,Climate,No,No,No,No,ClimateOther,No,No,NA,NA,NA
FALSE_DATA,33,63,White,Married,Urban,Degree,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Other,No,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,Other,3,3
